__run_id,__done,run_number,optimization,loop_type,execution_time,cpu_usage,memory_usage,energy_usage
run_476_repetition_0,DONE,r16,yes,loop9_opt_unrolling,17.42738,115.375,1.744,49.282
run_583_repetition_0,DONE,r20,yes,loop5_opt_cacheblocking,35.745836,99.9,3.274,106.863
run_521_repetition_0,DONE,r18,yes,loop4_opt_unrolling,20.141692,114.158,1.184,60.225
run_68_repetition_0,DONE,r3,yes,loop3_opt_unrolling,51.449866,99.918,4.186,157.928
run_234_repetition_0,DONE,r8,yes,loop9_opt_batching,16.967997,116.312,1.763,47.777
run_23_repetition_0,DONE,r1,yes,loop8_opt_unrolling,21.268085,113.75,1.9,63.713
run_307_repetition_0,DONE,r11,yes,loop3_opt_cacheblocking,52.432388,99.946,4.298,161.137
run_340_repetition_0,DONE,r12,yes,loop4_opt_cacheblocking,19.066492,114.889,1.183,54.196
run_15_repetition_0,DONE,r1,yes,loop6_opt_batching,59.488915,99.889,14.628,182.748
run_279_repetition_0,DONE,r10,yes,loop4_opt_batching,20.132636,114.316,1.184,60.682
run_409_repetition_0,DONE,r14,yes,loop7_opt_cacheblocking,25.2635,99.913,2.354,75.693
run_502_repetition_0,DONE,r17,yes,loop8_opt_cacheblocking,26.272936,111.32,1.9,79.422
run_482_repetition_0,DONE,r17,yes,loop1_opt_unrolling,31.523297,99.93,3.213,94.156
run_273_repetition_0,DONE,r10,yes,loop2_opt_batching,26.760094,99.804,2.7,78.724
run_185_repetition_0,DONE,r7,yes,loop2_opt_unrolling,26.616249,99.924,2.724,79.05
run_467_repetition_0,DONE,r16,yes,loop6_opt_unrolling,92.193712,100.006,14.802,289.253
run_124_repetition_0,DONE,r5,yes,loop2_opt_cacheblocking,27.438147,99.985,2.712,81.774
run_250_repetition_0,DONE,r9,yes,loop4_opt_cacheblocking,18.590246,113.667,1.183,54.254
run_49_repetition_0,DONE,r2,yes,loop7_opt_cacheblocking,25.198185,99.979,2.363,75.305
run_373_repetition_0,DONE,r13,yes,loop5_opt_cacheblocking,35.922237,99.862,3.262,107.046
run_590_repetition_0,DONE,r20,yes,loop7_opt_unrolling,25.492521,99.842,2.333,75.6
run_16_repetition_0,DONE,r1,yes,loop6_opt_cacheblocking,27.747251,99.873,10.227,81.102
run_594_repetition_0,DONE,r20,yes,loop9_opt_batching,16.723343,116.312,1.756,47.502
run_35_repetition_0,DONE,r2,yes,loop2_opt_unrolling,26.452319,99.948,2.736,78.773
run_528_repetition_0,DONE,r18,yes,loop7_opt_batching,25.200612,99.925,2.363,75.502
run_472_repetition_0,DONE,r16,yes,loop8_opt_cacheblocking,25.689687,111.44,1.9,76.42
run_348_repetition_0,DONE,r12,yes,loop7_opt_batching,25.132443,99.846,2.363,75.742
run_557_repetition_0,DONE,r19,yes,loop6_opt_unrolling,90.746673,99.926,14.747,282.511
run_537_repetition_0,DONE,r18,yes,loop10_opt_batching,24.313966,111.957,0.3,73.315
run_454_repetition_0,DONE,r16,yes,loop2_opt_cacheblocking,27.464384,99.942,2.715,81.829
run_80_repetition_0,DONE,r3,yes,loop7_opt_unrolling,25.261525,99.808,2.342,75.65
run_70_repetition_0,DONE,r3,yes,loop4_opt_cacheblocking,19.026276,114.722,1.183,54.193
run_387_repetition_0,DONE,r13,yes,loop10_opt_batching,25.084097,111.75,0.3,73.354
run_426_repetition_0,DONE,r15,yes,loop3_opt_batching,45.432788,99.83,3.705,139.155
run_553_repetition_0,DONE,r19,yes,loop5_opt_cacheblocking,36.944788,99.997,3.251,110.41
run_519_repetition_0,DONE,r18,yes,loop4_opt_batching,20.102097,113.474,1.184,53.812
run_148_repetition_0,DONE,r5,yes,loop10_opt_cacheblocking,24.619495,111.708,0.288,72.958
run_419_repetition_0,DONE,r14,yes,loop10_opt_unrolling,24.514898,111.957,0.3,73.005
run_429_repetition_0,DONE,r15,yes,loop4_opt_batching,19.913694,114.316,1.184,57.304
run_193_repetition_0,DONE,r7,yes,loop5_opt_cacheblocking,36.120932,99.92,3.154,107.294
run_331_repetition_0,DONE,r12,yes,loop1_opt_cacheblocking,18.71425,99.978,2.072,53.175
run_386_repetition_0,DONE,r13,yes,loop9_opt_unrolling,16.968629,116.25,1.763,47.715
run_515_repetition_0,DONE,r18,yes,loop2_opt_unrolling,26.506847,99.976,2.736,78.855
run_125_repetition_0,DONE,r5,yes,loop2_opt_unrolling,26.732943,99.88,2.696,78.861
run_346_repetition_0,DONE,r12,yes,loop6_opt_cacheblocking,27.699539,99.988,10.238,81.044
run_449_repetition_0,DONE,r15,yes,loop10_opt_unrolling,24.246436,112.0,0.3,73.348
run_215_repetition_0,DONE,r8,yes,loop2_opt_unrolling,26.472592,99.868,2.74,78.842
run_478_repetition_0,DONE,r16,yes,loop10_opt_cacheblocking,24.461408,112.087,0.3,73.14
run_117_repetition_0,DONE,r4,yes,loop10_opt_batching,24.866293,111.542,0.3,73.258
run_266_repetition_0,DONE,r9,yes,loop9_opt_unrolling,17.085458,116.125,1.756,47.503
run_337_repetition_0,DONE,r12,yes,loop3_opt_cacheblocking,52.430016,99.976,4.302,161.33
run_203_repetition_0,DONE,r7,yes,loop8_opt_unrolling,21.608514,113.238,1.829,63.872
run_302_repetition_0,DONE,r11,yes,loop1_opt_unrolling,31.406375,99.943,3.23,94.655
run_77_repetition_0,DONE,r3,yes,loop6_opt_unrolling,86.558149,99.89,14.662,269.348
run_128_repetition_0,DONE,r5,yes,loop3_opt_unrolling,51.337042,99.996,4.188,157.333
run_22_repetition_0,DONE,r1,yes,loop8_opt_cacheblocking,25.902558,111.6,1.9,76.318
run_222_repetition_0,DONE,r8,yes,loop5_opt_batching,10.788755,100.11,1.19,28.439
run_509_repetition_0,DONE,r17,yes,loop10_opt_unrolling,24.826868,111.5,0.3,73.433
run_120_repetition_0,DONE,r5,yes,loop1_opt_batching,21.807146,99.943,2.343,62.578
run_244_repetition_0,DONE,r9,yes,loop2_opt_cacheblocking,27.375108,99.946,2.723,82.267
run_356_repetition_0,DONE,r12,yes,loop9_opt_unrolling,17.270059,116.0,1.819,50.917
run_432_repetition_0,DONE,r15,yes,loop5_opt_batching,10.789013,99.98,1.2,28.412
run_571_repetition_0,DONE,r20,yes,loop1_opt_cacheblocking,18.645809,100.0,2.0,53.665
run_494_repetition_0,DONE,r17,yes,loop5_opt_unrolling,36.373893,99.909,3.246,109.298
run_11_repetition_0,DONE,r1,yes,loop4_opt_unrolling,20.095532,114.211,1.184,57.311
run_445_repetition_0,DONE,r15,yes,loop9_opt_cacheblocking,17.249402,115.875,1.756,50.652
run_480_repetition_0,DONE,r17,yes,loop1_opt_batching,21.637726,100.0,2.181,63.307
run_9_repetition_0,DONE,r1,yes,loop4_opt_batching,20.792488,113.75,1.185,60.449
run_30_repetition_0,DONE,r2,yes,loop1_opt_batching,21.783371,99.933,2.333,63.098
run_520_repetition_0,DONE,r18,yes,loop4_opt_cacheblocking,19.509789,114.368,1.132,57.458
run_511_repetition_0,DONE,r18,yes,loop1_opt_cacheblocking,18.660042,99.989,2.011,53.187
run_303_repetition_0,DONE,r11,yes,loop2_opt_batching,26.549224,99.908,2.724,79.098
run_109_repetition_0,DONE,r4,yes,loop7_opt_cacheblocking,25.474407,99.975,2.333,75.87
run_541_repetition_0,DONE,r19,yes,loop1_opt_cacheblocking,18.701503,99.811,2.05,53.38
run_291_repetition_0,DONE,r10,yes,loop8_opt_batching,31.042719,109.967,1.9,92.406
run_274_repetition_0,DONE,r10,yes,loop2_opt_cacheblocking,27.283925,99.896,2.731,82.172
run_329_repetition_0,DONE,r11,yes,loop10_opt_unrolling,24.116249,112.043,0.3,69.777
run_563_repetition_0,DONE,r19,yes,loop8_opt_unrolling,21.741818,113.19,1.9,63.23
run_406_repetition_0,DONE,r14,yes,loop6_opt_cacheblocking,27.211211,99.992,10.2,81.652
run_255_repetition_0,DONE,r9,yes,loop6_opt_batching,59.742367,99.861,14.691,181.72
run_209_repetition_0,DONE,r7,yes,loop10_opt_unrolling,24.625795,111.667,0.3,73.125
run_539_repetition_0,DONE,r18,yes,loop10_opt_unrolling,24.440417,111.826,0.3,73.222
run_495_repetition_0,DONE,r17,yes,loop6_opt_batching,59.766858,99.914,14.677,182.291
run_589_repetition_0,DONE,r20,yes,loop7_opt_cacheblocking,25.2058,99.837,2.363,75.245
run_379_repetition_0,DONE,r13,yes,loop7_opt_cacheblocking,25.017464,100.0,2.358,72.43
run_396_repetition_0,DONE,r14,yes,loop3_opt_batching,45.521866,99.905,3.707,138.71
run_547_repetition_0,DONE,r19,yes,loop3_opt_cacheblocking,52.471038,99.898,4.233,161.47
run_497_repetition_0,DONE,r17,yes,loop6_opt_unrolling,89.568689,99.983,14.703,279.696
run_518_repetition_0,DONE,r18,yes,loop3_opt_unrolling,51.058005,99.967,4.188,154.829
run_246_repetition_0,DONE,r9,yes,loop3_opt_batching,47.408699,99.604,3.718,136.971
run_130_repetition_0,DONE,r5,yes,loop4_opt_cacheblocking,19.523843,114.316,1.132,57.282
run_123_repetition_0,DONE,r5,yes,loop2_opt_batching,26.569199,99.948,2.72,78.418
run_532_repetition_0,DONE,r18,yes,loop8_opt_cacheblocking,25.587283,112.0,1.9,76.403
run_362_repetition_0,DONE,r13,yes,loop1_opt_unrolling,31.788404,99.977,3.203,94.382
run_119_repetition_0,DONE,r4,yes,loop10_opt_unrolling,23.448225,112.182,0.3,70.401
run_63_repetition_0,DONE,r3,yes,loop2_opt_batching,26.647539,99.852,2.716,78.691
run_416_repetition_0,DONE,r14,yes,loop9_opt_unrolling,17.407265,115.812,1.819,50.751
run_13_repetition_0,DONE,r1,yes,loop5_opt_cacheblocking,35.967067,99.929,3.25,106.844
run_141_repetition_0,DONE,r5,yes,loop8_opt_batching,30.409683,110.207,1.9,92.653
run_132_repetition_0,DONE,r5,yes,loop5_opt_batching,10.838181,99.98,1.2,27.974
run_418_repetition_0,DONE,r14,yes,loop10_opt_cacheblocking,24.514237,112.217,0.3,72.965
run_272_repetition_0,DONE,r10,yes,loop1_opt_unrolling,31.543001,99.923,3.217,94.204
run_582_repetition_0,DONE,r20,yes,loop5_opt_batching,10.706041,99.82,1.22,28.379
run_243_repetition_0,DONE,r9,yes,loop2_opt_batching,26.695456,99.984,2.716,78.833
run_364_repetition_0,DONE,r13,yes,loop2_opt_cacheblocking,27.435389,99.923,2.723,81.939
run_512_repetition_0,DONE,r18,yes,loop1_opt_unrolling,31.219475,99.917,3.25,94.542
run_216_repetition_0,DONE,r8,yes,loop3_opt_batching,45.600098,99.95,3.707,139.116
run_504_repetition_0,DONE,r17,yes,loop9_opt_batching,17.670477,115.294,1.741,50.751
run_468_repetition_0,DONE,r16,yes,loop7_opt_batching,25.481898,99.908,2.333,75.632
run_351_repetition_0,DONE,r12,yes,loop8_opt_batching,31.005603,109.833,1.9,91.724
run_100_repetition_0,DONE,r4,yes,loop4_opt_cacheblocking,18.751417,114.889,1.183,54.13
run_308_repetition_0,DONE,r11,yes,loop3_opt_unrolling,51.120111,99.98,4.176,154.982
run_538_repetition_0,DONE,r18,yes,loop10_opt_cacheblocking,24.555925,111.913,0.3,73.383
run_542_repetition_0,DONE,r19,yes,loop1_opt_unrolling,31.483427,99.88,3.22,93.638
run_506_repetition_0,DONE,r17,yes,loop9_opt_unrolling,17.170723,116.125,1.819,50.872
run_318_repetition_0,DONE,r11,yes,loop7_opt_batching,25.288735,99.962,2.35,75.341
run_529_repetition_0,DONE,r18,yes,loop7_opt_cacheblocking,25.537891,99.896,2.333,75.788
run_430_repetition_0,DONE,r15,yes,loop4_opt_cacheblocking,19.070019,114.889,1.183,54.266
run_208_repetition_0,DONE,r7,yes,loop10_opt_cacheblocking,24.150874,112.0,0.3,73.429
run_338_repetition_0,DONE,r12,yes,loop3_opt_unrolling,51.085251,99.886,4.194,154.741
run_493_repetition_0,DONE,r17,yes,loop5_opt_cacheblocking,35.464653,99.932,3.291,106.883
run_469_repetition_0,DONE,r16,yes,loop7_opt_cacheblocking,25.292501,99.858,2.35,75.668
run_156_repetition_0,DONE,r6,yes,loop3_opt_batching,45.690714,99.834,3.702,138.944
run_47_repetition_0,DONE,r2,yes,loop6_opt_unrolling,91.457472,99.896,14.667,286.196
run_1_repetition_0,DONE,r1,yes,loop1_opt_cacheblocking,18.626571,99.844,1.983,53.446
run_344_repetition_0,DONE,r12,yes,loop5_opt_unrolling,36.804253,99.814,3.283,104.606
run_157_repetition_0,DONE,r6,yes,loop3_opt_cacheblocking,52.510519,99.959,4.222,160.394
run_353_repetition_0,DONE,r12,yes,loop8_opt_unrolling,21.367317,113.6,1.9,63.5
run_554_repetition_0,DONE,r19,yes,loop5_opt_unrolling,36.3436,99.926,3.24,110.182
run_233_repetition_0,DONE,r8,yes,loop8_opt_unrolling,21.372844,113.75,1.9,63.692
run_186_repetition_0,DONE,r7,yes,loop3_opt_batching,45.855418,99.87,3.705,136.9
run_94_repetition_0,DONE,r4,yes,loop2_opt_cacheblocking,27.4552,99.835,2.715,82.078
run_195_repetition_0,DONE,r7,yes,loop6_opt_batching,59.861795,99.912,14.45,182.314
run_43_repetition_0,DONE,r2,yes,loop5_opt_cacheblocking,36.013766,99.944,3.253,106.881
run_427_repetition_0,DONE,r15,yes,loop3_opt_cacheblocking,51.769868,99.924,4.304,158.011
run_72_repetition_0,DONE,r3,yes,loop5_opt_batching,10.839221,99.98,1.17,28.447
run_301_repetition_0,DONE,r11,yes,loop1_opt_cacheblocking,18.761127,99.839,2.078,53.437
run_546_repetition_0,DONE,r19,yes,loop3_opt_batching,45.618967,99.936,3.695,139.06
run_389_repetition_0,DONE,r13,yes,loop10_opt_unrolling,23.923108,111.957,0.3,70.183
run_375_repetition_0,DONE,r13,yes,loop6_opt_batching,59.639088,99.953,14.653,182.359
run_381_repetition_0,DONE,r13,yes,loop8_opt_batching,31.247707,110.0,1.9,95.161
run_34_repetition_0,DONE,r2,yes,loop2_opt_cacheblocking,27.544669,99.919,2.712,81.844
run_39_repetition_0,DONE,r2,yes,loop4_opt_batching,20.00133,114.105,1.184,57.356
run_380_repetition_0,DONE,r13,yes,loop7_opt_unrolling,25.244981,99.975,2.354,75.438
run_81_repetition_0,DONE,r3,yes,loop8_opt_batching,30.944036,110.033,1.9,92.495
run_587_repetition_0,DONE,r20,yes,loop6_opt_unrolling,89.049386,99.89,14.753,276.288
run_486_repetition_0,DONE,r17,yes,loop3_opt_batching,45.515139,99.986,3.68,138.731
run_451_repetition_0,DONE,r16,yes,loop1_opt_cacheblocking,18.717407,99.994,2.078,53.561
run_151_repetition_0,DONE,r6,yes,loop1_opt_cacheblocking,18.698605,99.944,2.006,53.174
run_570_repetition_0,DONE,r20,yes,loop1_opt_batching,21.88645,99.814,2.329,62.319
run_4_repetition_0,DONE,r1,yes,loop2_opt_cacheblocking,27.506992,99.923,2.715,81.935
run_173_repetition_0,DONE,r6,yes,loop8_opt_unrolling,21.5735,113.238,1.833,63.781
run_408_repetition_0,DONE,r14,yes,loop7_opt_batching,25.208533,99.825,2.342,75.928
run_202_repetition_0,DONE,r7,yes,loop8_opt_cacheblocking,25.758783,111.36,1.9,76.339
run_306_repetition_0,DONE,r11,yes,loop3_opt_batching,45.741019,99.975,3.707,138.967
run_227_repetition_0,DONE,r8,yes,loop6_opt_unrolling,92.116365,99.911,14.83,286.092
run_180_repetition_0,DONE,r7,yes,loop1_opt_batching,22.39057,98.867,2.262,61.329
run_261_repetition_0,DONE,r9,yes,loop8_opt_batching,30.652923,110.345,1.9,92.417
run_280_repetition_0,DONE,r10,yes,loop4_opt_cacheblocking,19.171189,114.833,1.183,57.421
run_257_repetition_0,DONE,r9,yes,loop6_opt_unrolling,89.802834,99.953,14.779,279.459
run_95_repetition_0,DONE,r4,yes,loop2_opt_unrolling,26.480536,99.912,2.74,78.919
run_575_repetition_0,DONE,r20,yes,loop2_opt_unrolling,26.444609,100.0,2.74,78.919
run_153_repetition_0,DONE,r6,yes,loop2_opt_batching,26.652275,99.948,2.716,78.878
run_535_repetition_0,DONE,r18,yes,loop9_opt_cacheblocking,16.828356,116.25,1.819,47.729
run_217_repetition_0,DONE,r8,yes,loop3_opt_cacheblocking,52.131783,99.924,4.304,157.559
run_471_repetition_0,DONE,r16,yes,loop8_opt_batching,32.118655,109.677,1.9,98.611
run_534_repetition_0,DONE,r18,yes,loop9_opt_batching,17.035674,116.062,1.819,47.808
run_339_repetition_0,DONE,r12,yes,loop4_opt_batching,20.249261,114.316,1.184,60.508
run_152_repetition_0,DONE,r6,yes,loop1_opt_unrolling,31.548246,99.953,3.22,94.448
run_205_repetition_0,DONE,r7,yes,loop9_opt_cacheblocking,16.991028,115.875,1.819,47.644
run_466_repetition_0,DONE,r16,yes,loop6_opt_cacheblocking,26.652373,99.972,10.336,78.023
run_267_repetition_0,DONE,r9,yes,loop10_opt_batching,24.488791,112.13,0.3,73.502
run_36_repetition_0,DONE,r2,yes,loop3_opt_batching,45.676398,99.98,3.7,139.136
run_52_repetition_0,DONE,r2,yes,loop8_opt_cacheblocking,26.137516,111.68,1.9,78.982
run_456_repetition_0,DONE,r16,yes,loop3_opt_batching,46.266749,99.987,3.631,142.072
run_53_repetition_0,DONE,r2,yes,loop8_opt_unrolling,21.390935,113.7,1.9,63.458
run_556_repetition_0,DONE,r19,yes,loop6_opt_cacheblocking,26.986752,99.969,10.054,78.566
run_473_repetition_0,DONE,r16,yes,loop8_opt_unrolling,21.063906,113.7,1.9,60.629
run_87_repetition_0,DONE,r3,yes,loop10_opt_batching,24.289988,112.13,0.3,73.047
run_312_repetition_0,DONE,r11,yes,loop5_opt_batching,10.807623,100.0,1.19,28.344
run_58_repetition_0,DONE,r2,yes,loop10_opt_cacheblocking,25.620795,111.2,0.3,76.251
run_230_repetition_0,DONE,r8,yes,loop7_opt_unrolling,25.317093,99.913,2.338,75.692
run_131_repetition_0,DONE,r5,yes,loop4_opt_unrolling,19.916583,114.105,1.184,57.46
run_187_repetition_0,DONE,r7,yes,loop3_opt_cacheblocking,51.777671,99.874,4.304,158.555
run_597_repetition_0,DONE,r20,yes,loop10_opt_batching,25.215134,111.292,0.3,76.167
run_56_repetition_0,DONE,r2,yes,loop9_opt_unrolling,17.191171,116.375,1.819,50.752
run_42_repetition_0,DONE,r2,yes,loop5_opt_batching,10.884828,99.97,1.18,28.493
run_526_repetition_0,DONE,r18,yes,loop6_opt_cacheblocking,27.00162,99.85,10.023,78.285
run_198_repetition_0,DONE,r7,yes,loop7_opt_batching,25.196801,99.925,2.363,75.774
run_159_repetition_0,DONE,r6,yes,loop4_opt_batching,20.208631,114.105,1.184,60.304
run_327_repetition_0,DONE,r11,yes,loop10_opt_batching,24.235846,112.13,0.3,73.449
run_492_repetition_0,DONE,r17,yes,loop5_opt_batching,10.852255,99.86,1.18,28.507
run_136_repetition_0,DONE,r5,yes,loop6_opt_cacheblocking,26.892412,99.931,9.962,78.601
run_368_repetition_0,DONE,r13,yes,loop3_opt_unrolling,51.127525,99.971,4.176,154.939
run_237_repetition_0,DONE,r8,yes,loop10_opt_batching,24.392846,111.478,0.3,66.285
run_374_repetition_0,DONE,r13,yes,loop5_opt_unrolling,36.444882,99.806,3.26,108.29
run_388_repetition_0,DONE,r13,yes,loop10_opt_cacheblocking,24.704042,111.625,0.3,73.362
run_343_repetition_0,DONE,r12,yes,loop5_opt_cacheblocking,35.786406,99.865,3.271,107.078
run_335_repetition_0,DONE,r12,yes,loop2_opt_unrolling,26.667794,99.86,2.724,78.546
run_398_repetition_0,DONE,r14,yes,loop3_opt_unrolling,51.863159,99.944,4.15,158.426
run_214_repetition_0,DONE,r8,yes,loop2_opt_cacheblocking,27.272328,99.981,2.735,82.348
run_485_repetition_0,DONE,r17,yes,loop2_opt_unrolling,26.727763,99.94,2.712,78.975
run_264_repetition_0,DONE,r9,yes,loop9_opt_batching,17.458933,116.0,1.819,50.745
run_135_repetition_0,DONE,r5,yes,loop6_opt_batching,59.927685,99.91,14.479,181.879
run_459_repetition_0,DONE,r16,yes,loop4_opt_batching,20.328882,114.105,1.184,60.513
run_7_repetition_0,DONE,r1,yes,loop3_opt_cacheblocking,51.949978,99.828,4.302,157.988
run_38_repetition_0,DONE,r2,yes,loop3_opt_unrolling,51.235003,99.896,4.184,157.008
run_281_repetition_0,DONE,r10,yes,loop4_opt_unrolling,20.519571,113.7,1.135,60.548
run_199_repetition_0,DONE,r7,yes,loop7_opt_cacheblocking,24.994201,99.975,2.346,72.408
run_404_repetition_0,DONE,r14,yes,loop5_opt_unrolling,36.66866,99.814,3.274,109.667
run_212_repetition_0,DONE,r8,yes,loop1_opt_unrolling,31.8577,99.917,3.2,93.979
run_385_repetition_0,DONE,r13,yes,loop9_opt_cacheblocking,17.280481,116.312,1.756,50.977
run_300_repetition_0,DONE,r11,yes,loop1_opt_batching,21.8197,99.876,2.343,63.223
run_206_repetition_0,DONE,r7,yes,loop9_opt_unrolling,17.231985,116.312,1.819,50.653
run_458_repetition_0,DONE,r16,yes,loop3_opt_unrolling,51.675109,99.976,4.182,157.927
run_465_repetition_0,DONE,r16,yes,loop6_opt_batching,60.210803,99.928,14.628,185.274
run_158_repetition_0,DONE,r6,yes,loop3_opt_unrolling,51.469167,99.936,4.102,157.914
run_487_repetition_0,DONE,r17,yes,loop3_opt_cacheblocking,52.50042,99.851,4.261,161.068
run_175_repetition_0,DONE,r6,yes,loop9_opt_cacheblocking,16.922237,116.062,1.819,47.651
run_176_repetition_0,DONE,r6,yes,loop9_opt_unrolling,18.120373,115.176,1.741,53.728
run_440_repetition_0,DONE,r15,yes,loop7_opt_unrolling,25.212491,99.975,2.363,75.61
run_54_repetition_0,DONE,r2,yes,loop9_opt_batching,17.108408,115.938,1.819,47.269
run_314_repetition_0,DONE,r11,yes,loop5_opt_unrolling,36.728029,99.874,3.28,109.821
run_505_repetition_0,DONE,r17,yes,loop9_opt_cacheblocking,16.906133,115.812,1.819,47.567
run_162_repetition_0,DONE,r6,yes,loop5_opt_batching,10.998624,100.0,1.17,28.442
run_475_repetition_0,DONE,r16,yes,loop9_opt_cacheblocking,17.00565,116.062,1.756,47.702
run_225_repetition_0,DONE,r8,yes,loop6_opt_batching,59.716887,99.907,14.621,182.138
run_577_repetition_0,DONE,r20,yes,loop3_opt_cacheblocking,53.430274,99.867,4.312,158.703
run_163_repetition_0,DONE,r6,yes,loop5_opt_cacheblocking,35.994844,99.112,3.235,105.593
run_383_repetition_0,DONE,r13,yes,loop8_opt_unrolling,21.502525,113.65,1.9,63.511
run_146_repetition_0,DONE,r5,yes,loop9_opt_unrolling,17.221806,116.188,1.819,50.957
run_586_repetition_0,DONE,r20,yes,loop6_opt_cacheblocking,27.856576,99.938,10.227,81.46
run_565_repetition_0,DONE,r19,yes,loop9_opt_cacheblocking,17.664804,115.412,1.741,50.778
run_64_repetition_0,DONE,r3,yes,loop2_opt_cacheblocking,27.367377,99.9,2.727,81.702
run_358_repetition_0,DONE,r12,yes,loop10_opt_cacheblocking,24.45834,111.957,0.3,73.245
run_245_repetition_0,DONE,r9,yes,loop2_opt_unrolling,26.644709,99.94,2.724,78.714
run_86_repetition_0,DONE,r3,yes,loop9_opt_unrolling,17.618439,115.294,1.741,50.782
run_580_repetition_0,DONE,r20,yes,loop4_opt_cacheblocking,18.960102,114.944,1.183,54.259
run_407_repetition_0,DONE,r14,yes,loop6_opt_unrolling,91.855242,99.963,14.837,285.402
run_283_repetition_0,DONE,r10,yes,loop5_opt_cacheblocking,35.929156,99.918,3.259,107.174
run_544_repetition_0,DONE,r19,yes,loop2_opt_cacheblocking,27.206732,99.812,2.746,82.309
run_513_repetition_0,DONE,r18,yes,loop2_opt_batching,26.812453,99.873,2.631,78.718
run_425_repetition_0,DONE,r15,yes,loop2_opt_unrolling,26.70764,99.904,2.716,78.58
run_566_repetition_0,DONE,r19,yes,loop9_opt_unrolling,17.009615,116.0,1.756,47.627
run_365_repetition_0,DONE,r13,yes,loop2_opt_unrolling,26.547334,99.872,2.732,78.963
run_29_repetition_0,DONE,r1,yes,loop10_opt_unrolling,24.602865,111.792,0.3,73.364
run_69_repetition_0,DONE,r3,yes,loop4_opt_batching,20.814248,112.7,1.185,56.59
run_282_repetition_0,DONE,r10,yes,loop5_opt_batching,10.897161,100.0,1.17,28.353
run_91_repetition_0,DONE,r4,yes,loop1_opt_cacheblocking,18.68503,100.094,2.011,53.449
run_192_repetition_0,DONE,r7,yes,loop5_opt_batching,10.874722,100.0,1.18,28.431
run_200_repetition_0,DONE,r7,yes,loop7_opt_unrolling,25.27108,99.892,2.338,75.905
run_311_repetition_0,DONE,r11,yes,loop4_opt_unrolling,20.770298,113.55,1.185,60.424
run_137_repetition_0,DONE,r5,yes,loop6_opt_unrolling,90.1555,99.906,14.786,282.946
run_559_repetition_0,DONE,r19,yes,loop7_opt_cacheblocking,25.275652,99.95,2.363,75.284
run_107_repetition_0,DONE,r4,yes,loop6_opt_unrolling,94.338432,99.898,14.69,294.375
run_76_repetition_0,DONE,r3,yes,loop6_opt_cacheblocking,27.046619,99.946,10.119,77.535
run_96_repetition_0,DONE,r4,yes,loop3_opt_batching,46.098304,99.9,3.734,139.467
run_189_repetition_0,DONE,r7,yes,loop4_opt_batching,20.24153,114.316,1.184,60.577
run_507_repetition_0,DONE,r17,yes,loop10_opt_batching,24.633882,111.625,0.3,73.214
run_210_repetition_0,DONE,r8,yes,loop1_opt_batching,21.767461,99.91,2.343,62.948
run_488_repetition_0,DONE,r17,yes,loop3_opt_unrolling,51.479519,99.972,4.126,158.12
run_110_repetition_0,DONE,r4,yes,loop7_opt_unrolling,25.23824,99.758,2.342,75.677
run_20_repetition_0,DONE,r1,yes,loop7_opt_unrolling,25.341727,99.971,2.338,74.243
run_289_repetition_0,DONE,r10,yes,loop7_opt_cacheblocking,25.144198,99.846,2.363,75.685
run_181_repetition_0,DONE,r7,yes,loop1_opt_cacheblocking,18.892465,99.972,2.067,53.274
run_304_repetition_0,DONE,r11,yes,loop2_opt_cacheblocking,27.309153,99.981,2.735,82.294
run_397_repetition_0,DONE,r14,yes,loop3_opt_cacheblocking,51.994568,99.922,4.286,157.898
run_167_repetition_0,DONE,r6,yes,loop6_opt_unrolling,91.454556,99.904,14.666,285.707
run_405_repetition_0,DONE,r14,yes,loop6_opt_batching,60.111121,99.959,14.583,181.938
run_435_repetition_0,DONE,r15,yes,loop6_opt_batching,59.298121,99.956,14.623,182.287
run_524_repetition_0,DONE,r18,yes,loop5_opt_unrolling,36.199446,99.949,3.169,110.344
run_145_repetition_0,DONE,r5,yes,loop9_opt_cacheblocking,17.245049,116.125,1.756,50.694
run_447_repetition_0,DONE,r15,yes,loop10_opt_batching,24.68236,111.708,0.3,73.337
run_265_repetition_0,DONE,r9,yes,loop9_opt_cacheblocking,16.838288,116.062,1.819,47.643
run_213_repetition_0,DONE,r8,yes,loop2_opt_batching,26.568795,99.932,2.716,79.227
run_285_repetition_0,DONE,r10,yes,loop6_opt_batching,60.743592,99.96,14.576,185.506
run_533_repetition_0,DONE,r18,yes,loop8_opt_unrolling,21.016645,113.75,1.9,60.316
run_551_repetition_0,DONE,r19,yes,loop4_opt_unrolling,20.359774,114.263,1.184,60.257
run_17_repetition_0,DONE,r1,yes,loop6_opt_unrolling,89.146614,99.89,14.8,276.379
run_444_repetition_0,DONE,r15,yes,loop9_opt_batching,16.729211,115.875,1.819,47.513
run_113_repetition_0,DONE,r4,yes,loop8_opt_unrolling,21.206171,113.7,1.9,63.253
run_498_repetition_0,DONE,r17,yes,loop7_opt_batching,25.156195,99.812,2.363,75.675
run_361_repetition_0,DONE,r13,yes,loop1_opt_cacheblocking,18.699864,99.9,2.028,53.761
run_376_repetition_0,DONE,r13,yes,loop6_opt_cacheblocking,26.894446,99.988,10.352,78.49
